,,Versienr,,1.00_G1ATST,1.00_G1ARER,1.00_G1ATOP,1.00_G2ATST,1.00_G2ARER,1.00_G2ATOP,1.00_LEEG,1.00_LEEG,1.00_LEEG,1.00_G3TST,1.00_G3RER,1.00_G3TOP
,,Code,,G1A_TST,G1A_RER,G1A_TOP,G2A_TST,G2A_RER,G2A_TOP,LEEG,LEEG,LEEG,G2C_TST,G2C_RER,G2C_TOP
,,Toepassingsjaar,,2010,2010,2010,2010,2010,2010,2010,2010,2010,2010,2010,2010

CET,CEST
,van,tot
27-1-2010 12:00,27-1-2010 12:00,27-1-2010 13:00,-5.351388889,11.836,0.00001896,0.00003399,10.996,0.00002144,0.00004690,,,,10.996,0.0000214,0.0000469
27-1-2010 13:00,27-1-2010 13:00,27-1-2010 14:00,-5.351388889,11.636,0.00001902,0.00003089,10.896,0.00002099,0.00004070,,,,10.896,0.0000210,0.0000407
27-1-2010 14:00,27-1-2010 14:00,27-1-2010 15:00,-5.351388889,11.636,0.00001969,0.00002509,10.696,0.00002127,0.00003527,,,,10.696,0.0000213,0.0000353
27-1-2010 15:00,27-1-2010 15:00,27-1-2010 16:00,-5.351388889,11.836,0.00002114,0.00002752,10.696,0.00002047,0.00003664,,,,10.696,0.0000205,0.0000366
27-1-2010 16:00,27-1-2010 16:00,27-1-2010 17:00,-5.351388889,12.636,0.00002219,0.00003433,11.096,0.00001906,0.00003665,,,,11.096,0.0000191,0.0000367
27-1-2010 17:00,27-1-2010 17:00,27-1-2010 18:00,-5.351388889,13.036,0.00002240,0.00005306,11.196,0.00001678,0.00004337,,,,11.196,0.0000168,0.0000434
27-1-2010 18:00,27-1-2010 18:00,27-1-2010 19:00,-5.351388889,13.436,0.00002082,0.00005357,10.996,0.00001583,0.00004436,,,,10.996,0.0000158,0.0000444
27-1-2010 19:00,27-1-2010 19:00,27-1-2010 20:00,-5.351388889,13.236,0.00001973,0.00006180,10.796,0.00001619,0.00004483,,,,10.796,0.0000162,0.0000448
27-1-2010 20:00,27-1-2010 20:00,27-1-2010 21:00,-5.351388889,13.436,0.00001820,0.00005092,10.796,0.00001497,0.00004075,,,,10.796,0.0000150,0.0000408
27-1-2010 21:00,27-1-2010 21:00,27-1-2010 22:00,-5.351388889,13.136,0.00001723,0.00004310,9.696,0.00001523,0.00004360,,,,9.696,0.0000152,0.0000436
27-1-2010 22:00,27-1-2010 22:00,27-1-2010 23:00,-5.351388889,12.936,0.00001324,0.00003968,9.596,0.00001398,0.00003769,,,,9.596,0.0000140,0.0000377
27-1-2010 23:00,27-1-2010 23:00,28-1-2010 00:00,-5.351388889,13.236,0.00000739,0.00002394,9.396,0.00001391,0.00003181,,,,9.396,0.0000139,0.0000318
28-1-2010 00:00,28-1-2010 00:00,28-1-2010 01:00,-5.351388889,11.031,0.00000473,0.00002024,8.696,0.00001284,0.00003476,,,,8.696,0.0000128,0.0000348
28-1-2010 01:00,28-1-2010 01:00,28-1-2010 02:00,-5.351388889,10.731,0.00000496,0.00001324,9.296,0.00001396,0.00003083,,,,9.296,0.0000140,0.0000308
28-1-2010 02:00,28-1-2010 02:00,28-1-2010 03:00,-5.351388889,9.131,0.00000591,0.00001739,9.196,0.00001469,0.00003605,,,,9.196,0.0000147,0.0000361
28-1-2010 03:00,28-1-2010 03:00,28-1-2010 04:00,-5.351388889,8.531,0.00000711,0.00002025,9.296,0.00001580,0.00004242,,,,9.296,0.0000158,0.0000424
28-1-2010 04:00,28-1-2010 04:00,28-1-2010 05:00,-5.351388889,8.231,0.00000902,0.00002345,10.696,0.00001595,0.00003924,,,,10.696,0.0000160,0.0000392
28-1-2010 05:00,28-1-2010 05:00,28-1-2010 06:00,-5.351388889,10.131,0.00001221,0.00002576,13.096,0.00001701,0.00003143,,,,13.096,0.0000170,0.0000314
28-1-2010 06:00,28-1-2010 06:00,28-1-2010 07:00,1.101388889,12.836,0.00001768,0.00005384,13.707,0.00001835,0.00006970,,,,13.707,0.0000184,0.0000697
28-1-2010 07:00,28-1-2010 07:00,28-1-2010 08:00,1.101388889,13.136,0.00002067,0.00008000,13.607,0.00002071,0.00009106,,,,13.607,0.0000207,0.0000911
28-1-2010 08:00,28-1-2010 08:00,28-1-2010 09:00,1.101388889,12.036,0.00002235,0.00008261,12.907,0.00002225,0.00008281,,,,12.907,0.0000223,0.0000828
28-1-2010 09:00,28-1-2010 09:00,28-1-2010 10:00,1.101388889,11.536,0.00002288,0.00005966,12.807,0.00002289,0.00005350,,,,12.807,0.0000229,0.0000535
28-1-2010 10:00,28-1-2010 10:00,28-1-2010 11:00,1.101388889,11.436,0.00002110,0.00004569,11.507,0.00002318,0.00005824,,,,11.507,0.0000232,0.0000582
28-1-2010 11:00,28-1-2010 11:00,28-1-2010 12:00,1.101388889,11.636,0.00001942,0.00003687,11.207,0.00002273,0.00005275,,,,11.207,0.0000227,0.0000528
28-1-2010 12:00,28-1-2010 12:00,28-1-2010 13:00,1.101388889,11.836,0.00001896,0.00003399,11.207,0.00002204,0.00004543,,,,11.207,0.0000220,0.0000454
28-1-2010 13:00,28-1-2010 13:00,28-1-2010 14:00,1.101388889,11.636,0.00001902,0.00003089,11.107,0.00002170,0.00003754,,,,11.107,0.0000217,0.0000375
28-1-2010 14:00,28-1-2010 14:00,28-1-2010 15:00,1.101388889,11.636,0.00001969,0.00002509,11.007,0.00002115,0.00003502,,,,11.007,0.0000212,0.0000350
28-1-2010 15:00,28-1-2010 15:00,28-1-2010 16:00,1.101388889,11.836,0.00002114,0.00002752,11.207,0.00002041,0.00003288,,,,11.207,0.0000204,0.0000329
28-1-2010 16:00,28-1-2010 16:00,28-1-2010 17:00,1.101388889,12.636,0.00002219,0.00003433,11.807,0.00001806,0.00003238,,,,11.807,0.0000181,0.0000324
28-1-2010 17:00,28-1-2010 17:00,28-1-2010 18:00,1.101388889,13.036,0.00002240,0.00005306,11.707,0.00001644,0.00003920,,,,11.707,0.0000164,0.0000392
28-1-2010 18:00,28-1-2010 18:00,28-1-2010 19:00,1.101388889,13.436,0.00002082,0.00005357,11.507,0.00001533,0.00004310,,,,11.507,0.0000153,0.0000431
28-1-2010 19:00,28-1-2010 19:00,28-1-2010 20:00,1.101388889,13.236,0.00001973,0.00006180,11.207,0.00001478,0.00004587,,,,11.207,0.0000148,0.0000459
28-1-2010 20:00,28-1-2010 20:00,28-1-2010 21:00,1.101388889,13.436,0.00001820,0.00005092,11.007,0.00001412,0.00004591,,,,11.007,0.0000141,0.0000459
28-1-2010 21:00,28-1-2010 21:00,28-1-2010 22:00,1.101388889,13.136,0.00001723,0.00004310,11.007,0.00001381,0.00003572,,,,11.007,0.0000138,0.0000357
28-1-2010 22:00,28-1-2010 22:00,28-1-2010 23:00,1.101388889,12.936,0.00001324,0.00003968,10.207,0.00001364,0.00003407,,,,10.207,0.0000136,0.0000341
28-1-2010 23:00,28-1-2010 23:00,29-1-2010 00:00,1.101388889,13.236,0.00000739,0.00002394,10.907,0.00001202,0.00002650,,,,10.907,0.0000120,0.0000265
29-1-2010 00:00,29-1-2010 00:00,29-1-2010 01:00,1.101388889,11.031,0.00000473,0.00002024,10.807,0.00001064,0.00002472,,,,10.807,0.0000106,0.0000247
29-1-2010 01:00,29-1-2010 01:00,29-1-2010 02:00,1.101388889,10.731,0.00000496,0.00001324,10.107,0.00001266,0.00002798,,,,10.107,0.0000127,0.0000280
29-1-2010 02:00,29-1-2010 02:00,29-1-2010 03:00,1.101388889,9.131,0.00000591,0.00001739,10.307,0.00001327,0.00003232,,,,10.307,0.0000133,0.0000323
29-1-2010 03:00,29-1-2010 03:00,29-1-2010 04:00,1.101388889,8.531,0.00000711,0.00002025,10.807,0.00001380,0.00003252,,,,10.807,0.0000138,0.0000325
29-1-2010 04:00,29-1-2010 04:00,29-1-2010 05:00,1.101388889,8.231,0.00000902,0.00002345,11.307,0.00001486,0.00003457,,,,11.307,0.0000149,0.0000346
29-1-2010 05:00,29-1-2010 05:00,29-1-2010 06:00,1.101388889,10.131,0.00001221,0.00002576,12.407,0.00001665,0.00004411,,,,12.407,0.0000167,0.0000441
29-1-2010 06:00,29-1-2010 06:00,29-1-2010 07:00,-0.366666667,12.836,0.00001768,0.00005384,13.136,0.00002012,0.00005884,,,,13.136,0.0000201,0.0000588
29-1-2010 07:00,29-1-2010 07:00,29-1-2010 08:00,-0.366666667,13.136,0.00002067,0.00008000,11.836,0.00002324,0.00010073,,,,11.836,0.0000232,0.0001007
29-1-2010 08:00,29-1-2010 08:00,29-1-2010 09:00,-0.366666667,12.036,0.00002235,0.00008261,11.536,0.00002477,0.00009262,,,,11.536,0.0000248,0.0000926
29-1-2010 09:00,29-1-2010 09:00,29-1-2010 10:00,-0.366666667,11.536,0.00002288,0.00005966,14.536,0.00002266,0.00001715,,,,14.536,0.0000227,0.0000172
29-1-2010 10:00,29-1-2010 10:00,29-1-2010 11:00,-0.366666667,11.436,0.00002110,0.00004569,11.436,0.00002377,0.00005516,,,,11.436,0.0000238,0.0000552
29-1-2010 11:00,29-1-2010 11:00,29-1-2010 12:00,-0.366666667,11.636,0.00001942,0.00003687,11.236,0.00002325,0.00005152,,,,11.236,0.0000233,0.0000515
29-1-2010 12:00,29-1-2010 12:00,29-1-2010 13:00,-0.366666667,11.836,0.00001896,0.00003399,11.336,0.00002178,0.00004499,,,,11.336,0.0000218,0.0000450
29-1-2010 13:00,29-1-2010 13:00,29-1-2010 14:00,-0.366666667,11.636,0.00001902,0.00003089,11.236,0.00002147,0.00003883,,,,11.236,0.0000215,0.0000388
29-1-2010 14:00,29-1-2010 14:00,29-1-2010 15:00,-0.366666667,11.636,0.00001969,0.00002509,11.036,0.00002064,0.00003824,,,,11.036,0.0000206,0.0000382
29-1-2010 15:00,29-1-2010 15:00,29-1-2010 16:00,-0.366666667,11.836,0.00002114,0.00002752,11.336,0.00001947,0.00003250,,,,11.336,0.0000195,0.0000325
29-1-2010 16:00,29-1-2010 16:00,29-1-2010 17:00,-0.366666667,12.636,0.00002219,0.00003433,11.536,0.00001764,0.00003556,,,,11.536,0.0000176,0.0000356
29-1-2010 17:00,29-1-2010 17:00,29-1-2010 18:00,-0.366666667,13.036,0.00002240,0.00005306,11.536,0.00001603,0.00004079,,,,11.536,0.0000160,0.0000408
29-1-2010 18:00,29-1-2010 18:00,29-1-2010 19:00,-0.366666667,13.436,0.00002082,0.00005357,11.336,0.00001509,0.00004317,,,,11.336,0.0000151,0.0000432
29-1-2010 19:00,29-1-2010 19:00,29-1-2010 20:00,-0.366666667,13.236,0.00001973,0.00006180,11.036,0.00001488,0.00004610,,,,11.036,0.0000149,0.0000461
29-1-2010 20:00,29-1-2010 20:00,29-1-2010 21:00,-0.366666667,13.436,0.00001820,0.00005092,11.236,0.00001427,0.00004016,,,,11.236,0.0000143,0.0000402
29-1-2010 21:00,29-1-2010 21:00,29-1-2010 22:00,-0.366666667,13.136,0.00001723,0.00004310,11.036,0.00001338,0.00003899,,,,11.036,0.0000134,0.0000390
29-1-2010 22:00,29-1-2010 22:00,29-1-2010 23:00,-0.366666667,12.936,0.00001324,0.00003968,10.836,0.00001301,0.00003503,,,,10.836,0.0000130,0.0000350
29-1-2010 23:00,29-1-2010 23:00,30-1-2010 00:00,-0.366666667,13.236,0.00000739,0.00002394,10.636,0.00001303,0.00003211,,,,10.636,0.0000130,0.0000321
30-1-2010 00:00,30-1-2010 00:00,30-1-2010 01:00,-0.366666667,11.536,0.00000537,0.00002364,10.336,0.00001131,0.00003255,,,,10.336,0.0000113,0.0000326
30-1-2010 01:00,30-1-2010 01:00,30-1-2010 02:00,-0.366666667,11.536,0.00000496,0.00001482,10.236,0.00001233,0.00002878,,,,10.236,0.0000123,0.0000288
30-1-2010 02:00,30-1-2010 02:00,30-1-2010 03:00,-0.366666667,10.936,0.00000530,0.00001432,10.236,0.00001274,0.00003067,,,,10.236,0.0000127,0.0000307
30-1-2010 03:00,30-1-2010 03:00,30-1-2010 04:00,-0.366666667,10.736,0.00000581,0.00001474,10.436,0.00001309,0.00003224,,,,10.436,0.0000131,0.0000322
30-1-2010 04:00,30-1-2010 04:00,30-1-2010 05:00,-0.366666667,10.336,0.00000700,0.00001701,10.636,0.00001398,0.00003093,,,,10.636,0.0000140,0.0000309
30-1-2010 05:00,30-1-2010 05:00,30-1-2010 06:00,-0.366666667,10.736,0.00000944,0.00001933,10.836,0.00001525,0.00003400,,,,10.836,0.0000153,0.0000340
30-1-2010 06:00,30-1-2010 06:00,30-1-2010 07:00,-1.877777778,12.710,0.00001323,0.00002359,11.710,0.00001714,0.00003645,,,,11.710,0.0000171,0.0000365
30-1-2010 07:00,30-1-2010 07:00,30-1-2010 08:00,-1.877777778,12.810,0.00001955,0.00004660,12.310,0.00001748,0.00003925,,,,12.310,0.0000175,0.0000393
30-1-2010 08:00,30-1-2010 08:00,30-1-2010 09:00,-1.877777778,12.910,0.00002369,0.00006534,11.110,0.00001887,0.00005449,,,,11.110,0.0000189,0.0000545
30-1-2010 09:00,30-1-2010 09:00,30-1-2010 10:00,-1.877777778,13.210,0.00002495,0.00005087,11.310,0.00001946,0.00004614,,,,11.310,0.0000195,0.0000461
30-1-2010 10:00,30-1-2010 10:00,30-1-2010 11:00,-1.877777778,12.710,0.00002269,0.00004750,11.110,0.00001853,0.00004549,,,,11.110,0.0000185,0.0000455
30-1-2010 11:00,30-1-2010 11:00,30-1-2010 12:00,-1.877777778,13.210,0.00001990,0.00003344,11.110,0.00001740,0.00004258,,,,11.110,0.0000174,0.0000426
30-1-2010 12:00,30-1-2010 12:00,30-1-2010 13:00,-1.877777778,13.110,0.00001825,0.00003471,11.210,0.00001601,0.00003856,,,,11.210,0.0000160,0.0000386
30-1-2010 13:00,30-1-2010 13:00,30-1-2010 14:00,-1.877777778,13.210,0.00001764,0.00002524,11.310,0.00001502,0.00003468,,,,11.310,0.0000150,0.0000347
30-1-2010 14:00,30-1-2010 14:00,30-1-2010 15:00,-1.877777778,12.910,0.00001790,0.00002245,11.410,0.00001454,0.00003121,,,,11.410,0.0000145,0.0000312
30-1-2010 15:00,30-1-2010 15:00,30-1-2010 16:00,-1.877777778,13.010,0.00001882,0.00001931,11.410,0.00001477,0.00003073,,,,11.410,0.0000148,0.0000307
30-1-2010 16:00,30-1-2010 16:00,30-1-2010 17:00,-1.877777778,13.010,0.00002062,0.00002668,11.410,0.00001571,0.00003269,,,,11.410,0.0000157,0.0000327
30-1-2010 17:00,30-1-2010 17:00,30-1-2010 18:00,-1.877777778,13.210,0.00002135,0.00003925,11.110,0.00001569,0.00003655,,,,11.110,0.0000157,0.0000366
30-1-2010 18:00,30-1-2010 18:00,30-1-2010 19:00,-1.877777778,11.610,0.00001931,0.00009046,10.510,0.00001641,0.00004595,,,,10.510,0.0000164,0.0000460
30-1-2010 19:00,30-1-2010 19:00,30-1-2010 20:00,-1.877777778,11.410,0.00001808,0.00009759,10.210,0.00001680,0.00004580,,,,10.210,0.0000168,0.0000458
30-1-2010 20:00,30-1-2010 20:00,30-1-2010 21:00,-1.877777778,13.010,0.00001718,0.00005250,10.510,0.00001654,0.00003920,,,,10.510,0.0000165,0.0000392
30-1-2010 21:00,30-1-2010 21:00,30-1-2010 22:00,-1.877777778,12.910,0.00001678,0.00004130,10.410,0.00001678,0.00003420,,,,10.410,0.0000168,0.0000342
30-1-2010 22:00,30-1-2010 22:00,30-1-2010 23:00,-1.877777778,12.010,0.00001457,0.00004519,10.210,0.00001638,0.00003168,,,,10.210,0.0000164,0.0000317
30-1-2010 23:00,30-1-2010 23:00,31-1-2010 00:00,-1.877777778,12.310,0.00001016,0.00002960,9.710,0.00001648,0.00003055,,,,9.710,0.0000165,0.0000306
31-1-2010 00:00,31-1-2010 00:00,31-1-2010 01:00,-1.877777778,12.810,0.00000590,0.00001789,10.210,0.00001347,0.00002579,,,,10.210,0.0000135,0.0000258
31-1-2010 01:00,31-1-2010 01:00,31-1-2010 02:00,-1.877777778,10.710,0.00000579,0.00001705,10.110,0.00001463,0.00002209,,,,10.110,0.0000146,0.0000221
31-1-2010 02:00,31-1-2010 02:00,31-1-2010 03:00,-1.877777778,10.110,0.00000589,0.00001636,10.210,0.00001491,0.00002266,,,,10.210,0.0000149,0.0000227
31-1-2010 03:00,31-1-2010 03:00,31-1-2010 04:00,-1.877777778,10.810,0.00000600,0.00001332,9.110,0.00001696,0.00003179,,,,9.110,0.0000170,0.0000318
31-1-2010 04:00,31-1-2010 04:00,31-1-2010 05:00,-1.877777778,9.310,0.00000740,0.00001949,12.210,0.00001491,0.00000650,,,,12.210,0.0000149,0.0000065
31-1-2010 05:00,31-1-2010 05:00,31-1-2010 06:00,-1.877777778,9.210,0.00001053,0.00002345,10.410,0.00001787,0.00002972,,,,10.410,0.0000179,0.0000297
31-1-2010 06:00,31-1-2010 06:00,31-1-2010 07:00,-0.95,13.931,0.00001258,0.00000484,11.131,0.00001835,0.00004001,,,,11.131,0.0000184,0.0000400
31-1-2010 07:00,31-1-2010 07:00,31-1-2010 08:00,-0.95,13.431,0.00001802,0.00003081,11.431,0.00001860,0.00004746,,,,11.431,0.0000186,0.0000475
31-1-2010 08:00,31-1-2010 08:00,31-1-2010 09:00,-0.95,11.431,0.00002270,0.00009410,11.931,0.00001869,0.00004461,,,,11.931,0.0000187,0.0000446
31-1-2010 09:00,31-1-2010 09:00,31-1-2010 10:00,-0.95,13.431,0.00002443,0.00005967,11.931,0.00001765,0.00003570,,,,11.931,0.0000177,0.0000357
31-1-2010 10:00,31-1-2010 10:00,31-1-2010 11:00,-0.95,13.131,0.00002289,0.00005705,11.331,0.00001700,0.00003466,,,,11.331,0.0000170,0.0000347
31-1-2010 11:00,31-1-2010 11:00,31-1-2010 12:00,-0.95,13.231,0.00002141,0.00004379,11.131,0.00001528,0.00004170,,,,11.131,0.0000153,0.0000417
31-1-2010 12:00,31-1-2010 12:00,31-1-2010 13:00,-0.95,13.231,0.00001944,0.00003877,11.831,0.00001392,0.00003302,,,,11.831,0.0000139,0.0000330
31-1-2010 13:00,31-1-2010 13:00,31-1-2010 14:00,-0.95,13.031,0.00001854,0.00002968,11.131,0.00001430,0.00003121,,,,11.131,0.0000143,0.0000312
31-1-2010 14:00,31-1-2010 14:00,31-1-2010 15:00,-0.95,12.231,0.00001878,0.00002696,11.031,0.00001422,0.00003039,,,,11.031,0.0000142,0.0000304
31-1-2010 15:00,31-1-2010 15:00,31-1-2010 16:00,-0.95,12.031,0.00001962,0.00002343,11.031,0.00001460,0.00002974,,,,11.031,0.0000146,0.0000297
31-1-2010 16:00,31-1-2010 16:00,31-1-2010 17:00,-0.95,12.131,0.00002089,0.00002770,10.731,0.00001605,0.00003254,,,,10.731,0.0000161,0.0000325
31-1-2010 17:00,31-1-2010 17:00,31-1-2010 18:00,-0.95,12.331,0.00002118,0.00003968,10.131,0.00001742,0.00004019,,,,10.131,0.0000174,0.0000402
31-1-2010 18:00,31-1-2010 18:00,31-1-2010 19:00,-0.95,13.031,0.00001990,0.00003788,10.431,0.00001708,0.00004145,,,,10.431,0.0000171,0.0000415
31-1-2010 19:00,31-1-2010 19:00,31-1-2010 20:00,-0.95,11.931,0.00001792,0.00006828,9.331,0.00001854,0.00005101,,,,9.331,0.0000185,0.0000510
31-1-2010 20:00,31-1-2010 20:00,31-1-2010 21:00,-0.95,11.331,0.00001790,0.00006500,10.131,0.00001744,0.00004194,,,,10.131,0.0000174,0.0000419
31-1-2010 21:00,31-1-2010 21:00,31-1-2010 22:00,-0.95,12.131,0.00001687,0.00004263,10.631,0.00001668,0.00003285,,,,10.631,0.0000167,0.0000329
31-1-2010 22:00,31-1-2010 22:00,31-1-2010 23:00,-0.95,11.031,0.00001334,0.00004865,10.231,0.00001647,0.00003065,,,,10.231,0.0000165,0.0000307
31-1-2010 23:00,31-1-2010 23:00,1-2-2010 00:00,-0.95,13.031,0.00000750,0.00001963,8.931,0.00001715,0.00003671,,,,8.931,0.0000172,0.0000367
1-2-2010 00:00,1-2-2010 00:00,1-2-2010 01:00,-0.95,11.031,0.00000473,0.00002024,9.031,0.00001530,0.00003488,,,,9.031,0.0000153,0.0000349
1-2-2010 01:00,1-2-2010 01:00,1-2-2010 02:00,-0.95,10.731,0.00000496,0.00001324,9.331,0.00001636,0.00003550,,,,9.331,0.0000164,0.0000355
1-2-2010 02:00,1-2-2010 02:00,1-2-2010 03:00,-0.95,9.131,0.00000591,0.00001739,9.531,0.00001733,0.00003812,,,,9.531,0.0000173,0.0000381
1-2-2010 03:00,1-2-2010 03:00,1-2-2010 04:00,-0.95,8.531,0.00000711,0.00002025,10.531,0.00001745,0.00003861,,,,10.531,0.0000175,0.0000386
1-2-2010 04:00,1-2-2010 04:00,1-2-2010 05:00,-0.95,8.231,0.00000902,0.00002345,11.231,0.00001780,0.00004553,,,,11.231,0.0000178,0.0000455
1-2-2010 05:00,1-2-2010 05:00,1-2-2010 06:00,-0.95,10.131,0.00001221,0.00002576,13.131,0.00001809,0.00004048,,,,13.131,0.0000181,0.0000405
1-2-2010 06:00,1-2-2010 06:00,1-2-2010 07:00,-2.022222222,12.836,0.00001768,0.00005384,15.183,0.00001931,0.00004443,,,,15.183,0.0000193,0.0000444
1-2-2010 07:00,1-2-2010 07:00,1-2-2010 08:00,-2.022222222,13.136,0.00002067,0.00008000,14.983,0.00002209,0.00005923,,,,14.983,0.0000221,0.0000592
1-2-2010 08:00,1-2-2010 08:00,1-2-2010 09:00,-2.022222222,12.036,0.00002235,0.00008261,14.483,0.00002446,0.00004483,,,,14.483,0.0000245,0.0000448
1-2-2010 09:00,1-2-2010 09:00,1-2-2010 10:00,-2.022222222,11.536,0.00002288,0.00005966,12.983,0.00002415,0.00005414,,,,12.983,0.0000242,0.0000541
1-2-2010 10:00,1-2-2010 10:00,1-2-2010 11:00,-2.022222222,11.436,0.00002110,0.00004569,12.783,0.00002320,0.00004524,,,,12.783,0.0000232,0.0000452
1-2-2010 11:00,1-2-2010 11:00,1-2-2010 12:00,-2.022222222,11.636,0.00001942,0.00003687,12.483,0.00002219,0.00003943,,,,12.483,0.0000222,0.0000394
1-2-2010 12:00,1-2-2010 12:00,1-2-2010 13:00,-2.022222222,11.836,0.00001896,0.00003399,12.383,0.00002098,0.00003273,,,,12.383,0.0000210,0.0000327
1-2-2010 13:00,1-2-2010 13:00,1-2-2010 14:00,-2.022222222,11.636,0.00001902,0.00003089,12.083,0.00002039,0.00003024,,,,12.083,0.0000204,0.0000302
1-2-2010 14:00,1-2-2010 14:00,1-2-2010 15:00,-2.022222222,11.636,0.00001969,0.00002509,11.983,0.00001973,0.00002789,,,,11.983,0.0000197,0.0000279
1-2-2010 15:00,1-2-2010 15:00,1-2-2010 16:00,-2.022222222,11.836,0.00002114,0.00002752,11.883,0.00001927,0.00002851,,,,11.883,0.0000193,0.0000285
1-2-2010 16:00,1-2-2010 16:00,1-2-2010 17:00,-2.022222222,12.636,0.00002219,0.00003433,12.183,0.00001730,0.00003134,,,,12.183,0.0000173,0.0000313
1-2-2010 17:00,1-2-2010 17:00,1-2-2010 18:00,-2.022222222,13.036,0.00002240,0.00005306,12.083,0.00001642,0.00003195,,,,12.083,0.0000164,0.0000320
1-2-2010 18:00,1-2-2010 18:00,1-2-2010 19:00,-2.022222222,13.436,0.00002082,0.00005357,11.583,0.00001573,0.00003916,,,,11.583,0.0000157,0.0000392
1-2-2010 19:00,1-2-2010 19:00,1-2-2010 20:00,-2.022222222,13.236,0.00001973,0.00006180,11.683,0.00001556,0.00003405,,,,11.683,0.0000156,0.0000341
1-2-2010 20:00,1-2-2010 20:00,1-2-2010 21:00,-2.022222222,13.436,0.00001820,0.00005092,11.683,0.00001512,0.00003087,,,,11.683,0.0000151,0.0000309
1-2-2010 21:00,1-2-2010 21:00,1-2-2010 22:00,-2.022222222,13.136,0.00001723,0.00004310,11.583,0.00001443,0.00002837,,,,11.583,0.0000144,0.0000284
1-2-2010 22:00,1-2-2010 22:00,1-2-2010 23:00,-2.022222222,12.936,0.00001324,0.00003968,10.783,0.00001411,0.00002749,,,,10.783,0.0000141,0.0000275
1-2-2010 23:00,1-2-2010 23:00,2-2-2010 00:00,-2.022222222,13.236,0.00000739,0.00002394,10.583,0.00001369,0.00002368,,,,10.583,0.0000137,0.0000237
2-2-2010 00:00,2-2-2010 00:00,2-2-2010 01:00,-2.022222222,11.031,0.00000473,0.00002024,10.583,0.00001219,0.00002383,,,,10.583,0.0000122,0.0000238
2-2-2010 01:00,2-2-2010 01:00,2-2-2010 02:00,-2.022222222,10.731,0.00000496,0.00001324,8.383,0.00001538,0.00003796,,,,8.383,0.0000154,0.0000380
2-2-2010 02:00,2-2-2010 02:00,2-2-2010 03:00,-2.022222222,9.131,0.00000591,0.00001739,10.283,0.00001512,0.00002601,,,,10.283,0.0000151,0.0000260
2-2-2010 03:00,2-2-2010 03:00,2-2-2010 04:00,-2.022222222,8.531,0.00000711,0.00002025,10.883,0.00001542,0.00002735,,,,10.883,0.0000154,0.0000274
2-2-2010 04:00,2-2-2010 04:00,2-2-2010 05:00,-2.022222222,8.231,0.00000902,0.00002345,11.083,0.00001717,0.00003306,,,,11.083,0.0000172,0.0000331
2-2-2010 05:00,2-2-2010 05:00,2-2-2010 06:00,-2.022222222,10.131,0.00001221,0.00002576,12.283,0.00001841,0.00004085,,,,12.283,0.0000184,0.0000409
2-2-2010 06:00,2-2-2010 06:00,2-2-2010 07:00,-1.286111111,12.836,0.00001768,0.00005384,12.393,0.00002152,0.00006624,,,,12.393,0.0000215,0.0000662
2-2-2010 07:00,2-2-2010 07:00,2-2-2010 08:00,-1.286111111,13.136,0.00002067,0.00008000,12.393,0.00002411,0.00008672,,,,12.393,0.0000241,0.0000867
2-2-2010 08:00,2-2-2010 08:00,2-2-2010 09:00,-1.286111111,12.036,0.00002235,0.00008261,12.293,0.00002516,0.00007374,,,,12.293,0.0000252,0.0000737
2-2-2010 09:00,2-2-2010 09:00,2-2-2010 10:00,-1.286111111,11.536,0.00002288,0.00005966,12.293,0.00002415,0.00005440,,,,12.293,0.0000242,0.0000544
2-2-2010 10:00,2-2-2010 10:00,2-2-2010 11:00,-1.286111111,11.436,0.00002110,0.00004569,11.993,0.00002380,0.00004553,,,,11.993,0.0000238,0.0000455
2-2-2010 11:00,2-2-2010 11:00,2-2-2010 12:00,-1.286111111,11.636,0.00001942,0.00003687,11.793,0.00002317,0.00003982,,,,11.793,0.0000232,0.0000398
2-2-2010 12:00,2-2-2010 12:00,2-2-2010 13:00,-1.286111111,11.836,0.00001896,0.00003399,11.793,0.00002177,0.00003714,,,,11.793,0.0000218,0.0000371
2-2-2010 13:00,2-2-2010 13:00,2-2-2010 14:00,-1.286111111,11.636,0.00001902,0.00003089,11.693,0.00002082,0.00003228,,,,11.693,0.0000208,0.0000323
2-2-2010 14:00,2-2-2010 14:00,2-2-2010 15:00,-1.286111111,11.636,0.00001969,0.00002509,11.693,0.00002032,0.00002875,,,,11.693,0.0000203,0.0000288
2-2-2010 15:00,2-2-2010 15:00,2-2-2010 16:00,-1.286111111,11.836,0.00002114,0.00002752,11.593,0.00001968,0.00002967,,,,11.593,0.0000197,0.0000297
2-2-2010 16:00,2-2-2010 16:00,2-2-2010 17:00,-1.286111111,12.636,0.00002219,0.00003433,11.893,0.00001789,0.00003084,,,,11.893,0.0000179,0.0000308
2-2-2010 17:00,2-2-2010 17:00,2-2-2010 18:00,-1.286111111,13.036,0.00002240,0.00005306,11.993,0.00001624,0.00003312,,,,11.993,0.0000162,0.0000331
2-2-2010 18:00,2-2-2010 18:00,2-2-2010 19:00,-1.286111111,13.436,0.00002082,0.00005357,11.993,0.00001501,0.00003550,,,,11.993,0.0000150,0.0000355
